,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
kingen,18.0,2.0,5.0,12.0,311.0,54.0,7.4,15502.0,367.0,20.0,54.0,13.0,17.0,8.0,8.0,1.28,0.31,0.19,0.4,15.4,22132.0,21832.0,0.0,300.0,524.0,23.7,0.33,77.8,0.0,0.0,0.0,0.0,0.0,-1275.0,-11.0,-871.0,0.0,0.0,2094.0,2094.0,14571.0,0.0,41040.0,0.0,29.0,214.0,30331.0,173.0,9.0,30.0,9.425
kingen,15.0,3.0,0.0,8.0,204.0,16.0,8.7,11425.0,485.0,22.3,19.0,11.0,3.0,4.0,4.0,0.81,0.47,0.17,0.13,11.2,9171.0,6897.0,2274.0,0.0,390.0,16.6,0.47,47.8,0.0,0.0,0.0,0.0,0.0,1291.0,19.0,1233.0,2.0,0.0,7607.0,7607.0,1336.0,0.0,11456.0,0.0,13.0,383.0,10353.0,0.0,5.0,20.0,3.77
kingen,18.0,1.0,2.0,1.0,295.0,36.0,8.2,13386.0,374.0,20.1,19.0,8.0,3.0,3.0,3.0,0.53,0.22,0.08,0.08,6.6,23096.0,20165.0,1604.0,1327.0,645.0,29.6,0.06,18.2,1.0,0.0,0.0,0.0,0.0,192.0,-4.0,171.0,1.0,0.0,4023.0,4023.0,15503.0,0.0,33041.0,0.0,21.0,283.0,29819.0,105.0,4.0,26.0,3.77
kingen,15.0,1.0,2.0,3.0,232.0,2.0,7.8,10132.0,340.0,21.1,19.0,7.0,6.0,3.0,2.0,0.64,0.23,0.1,0.2,11.2,13198.0,7937.0,736.0,4525.0,443.0,30.0,0.13,80.0,0.0,0.0,0.0,0.0,0.0,-1028.0,-14.0,114.0,0.0,0.0,1927.0,1927.0,5038.0,0.0,26750.0,0.0,13.0,192.0,20470.0,35.0,5.0,23.0,0.0
kingen,18.0,2.0,3.0,3.0,324.0,16.0,8.7,15061.0,402.0,22.7,36.0,11.0,11.0,7.0,7.0,0.96,0.29,0.19,0.29,11.8,27805.0,2219.0,14492.0,11094.0,743.0,27.0,0.13,55.6,0.0,1.0,0.0,0.0,0.0,420.0,21.0,319.0,0.0,0.0,5337.0,5337.0,8313.0,0.0,22681.0,0.0,4.0,48.0,28321.0,84.0,10.0,28.0,0.0
kingen,18.0,0.0,1.0,11.0,291.0,49.0,7.8,13143.0,353.0,18.3,47.0,14.0,9.0,11.0,9.0,1.26,0.38,0.3,0.24,15.8,21556.0,20874.0,682.0,0.0,578.0,23.4,0.3,57.9,0.0,0.0,0.0,0.0,0.0,-75.0,-7.0,-49.0,0.0,0.0,2941.0,2941.0,16352.0,0.0,31757.0,0.0,21.0,290.0,33615.0,53.0,12.0,28.0,3.77
kingen,18.0,3.0,1.0,7.0,286.0,20.0,8.4,14692.0,430.0,23.1,31.0,11.0,5.0,6.0,6.0,0.91,0.32,0.18,0.15,10.9,15369.0,14935.0,0.0,434.0,449.0,23.7,0.29,71.4,0.0,1.0,0.0,0.0,0.0,345.0,23.0,1117.0,1.0,0.0,8969.0,8969.0,9286.0,0.0,21636.0,0.0,19.0,198.0,18159.0,14.0,8.0,30.0,3.77
kingen,17.0,2.0,3.0,5.0,268.0,14.0,8.4,13145.0,410.0,21.6,28.0,9.0,6.0,5.0,4.0,0.87,0.28,0.16,0.19,10.1,17831.0,9895.0,755.0,7181.0,557.0,20.0,0.22,50.0,0.0,0.0,0.0,0.0,0.0,760.0,-5.0,-121.0,0.0,0.0,5795.0,5795.0,11031.0,0.0,33453.0,0.0,17.0,220.0,28813.0,127.0,6.0,24.0,3.77
kingen,14.0,1.0,4.0,4.0,170.0,0.0,5.5,8859.0,285.0,17.5,38.0,17.0,8.0,8.0,8.0,1.22,0.55,0.26,0.26,20.0,10663.0,1954.0,8709.0,0.0,343.0,18.6,0.16,55.6,1.0,0.0,0.0,0.0,0.0,-943.0,1.0,-643.0,0.0,0.0,0.0,0.0,7772.0,0.0,21142.0,0.0,43.0,620.0,22860.0,165.0,14.0,33.0,0.0
kingen,13.0,0.0,4.0,5.0,161.0,8.0,6.1,8509.0,322.0,19.0,27.0,12.0,3.0,9.0,8.0,1.02,0.45,0.34,0.11,13.6,8559.0,3712.0,4075.0,772.0,324.0,19.7,0.19,83.3,0.0,0.0,0.0,0.0,0.0,-941.0,-17.0,-553.0,-1.0,0.0,2111.0,2111.0,687.0,0.0,14461.0,0.0,20.0,661.0,13500.0,60.0,10.0,27.0,0.0
