,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
BeryL,14.0,1.0,1.0,12.0,22.0,0.0,0.7,8602.0,269.0,14.1,91.0,48.0,10.0,14.0,13.0,2.84,1.5,0.44,0.31,32.7,4714.0,785.0,3929.0,0.0,147.0,5.3,0.41,92.9,0.0,0.0,0.0,0.0,0.0,623.0,9.0,666.0,1.0,0.0,1382.0,1382.0,2851.0,1483.0,7275.0,5185.0,33.0,314.0,9848.0,8.0,16.0,30.0,3.77
BeryL,12.0,0.0,3.0,6.0,22.0,0.0,0.7,6778.0,218.0,13.4,74.0,42.0,12.0,15.0,13.0,2.38,1.35,0.48,0.39,38.9,4544.0,1110.0,3434.0,0.0,146.0,7.9,0.19,66.7,0.0,0.0,0.0,0.0,0.0,-139.0,9.0,-394.0,-1.0,0.0,276.0,276.0,2682.0,1230.0,6709.0,4264.0,25.0,204.0,11122.0,111.0,17.0,29.0,0.0
BeryL,10.0,0.0,4.0,2.0,9.0,1.0,0.3,6032.0,228.0,13.5,61.0,42.0,4.0,8.0,8.0,2.31,1.59,0.3,0.15,30.7,4307.0,765.0,2360.0,1182.0,163.0,9.9,0.08,33.3,0.0,0.0,0.0,0.0,0.0,-427.0,-6.0,-869.0,-1.0,0.0,948.0,948.0,352.0,0.0,5839.0,1733.0,12.0,150.0,10307.0,93.0,11.0,24.0,0.0
BeryL,16.0,3.0,3.0,15.0,10.0,0.0,0.2,10424.0,252.0,13.2,85.0,67.0,4.0,17.0,17.0,2.05,1.62,0.41,0.1,24.4,10862.0,972.0,8902.0,988.0,262.0,10.4,0.43,100.0,1.0,1.0,0.0,0.0,0.0,637.0,-11.0,845.0,1.0,0.0,0.0,0.0,10259.0,9403.0,4324.0,3773.0,30.0,65.0,7541.0,73.0,19.0,36.0,3.77
BeryL,16.0,0.0,3.0,13.0,45.0,4.0,0.9,11246.0,220.0,13.4,194.0,130.0,31.0,30.0,27.0,3.79,2.54,0.59,0.61,41.2,14529.0,838.0,12626.0,1065.0,284.0,9.3,0.25,100.0,0.0,0.0,0.0,0.0,0.0,90.0,-15.0,-171.0,0.0,0.0,317.0,317.0,19633.0,12868.0,7018.0,0.0,50.0,314.0,17553.0,106.0,34.0,48.0,0.0
BeryL,14.0,0.0,3.0,13.0,42.0,0.0,1.2,8784.0,250.0,13.0,101.0,63.0,18.0,20.0,19.0,2.87,1.79,0.57,0.51,35.1,4418.0,1246.0,2401.0,771.0,126.0,6.1,0.37,72.2,0.0,0.0,0.0,0.0,0.0,339.0,6.0,1391.0,1.0,0.0,0.0,0.0,2030.0,0.0,23074.0,0.0,44.0,256.0,16686.0,90.0,23.0,38.0,3.77
BeryL,12.0,0.0,4.0,6.0,44.0,0.0,1.4,6474.0,203.0,12.5,100.0,60.0,19.0,23.0,20.0,3.13,1.88,0.72,0.59,41.0,2903.0,1012.0,1487.0,404.0,91.0,4.3,0.19,75.0,0.0,0.0,0.0,0.0,0.0,-84.0,5.0,-249.0,0.0,0.0,0.0,0.0,786.0,0.0,14301.0,0.0,25.0,68.0,15100.0,95.0,25.0,39.0,0.0
BeryL,11.0,0.0,4.0,5.0,8.0,0.0,0.3,6341.0,208.0,13.0,77.0,52.0,6.0,11.0,9.0,2.52,1.7,0.36,0.2,37.6,6230.0,398.0,5001.0,831.0,204.0,10.1,0.16,83.3,0.0,0.0,0.0,0.0,0.0,-166.0,2.0,-414.0,-1.0,0.0,127.0,127.0,7491.0,6647.0,6389.0,0.0,18.0,169.0,11142.0,105.0,13.0,29.0,0.0
BeryL,12.0,1.0,3.0,4.0,38.0,0.0,1.2,6456.0,210.0,13.9,76.0,49.0,11.0,14.0,14.0,2.48,1.6,0.46,0.36,42.0,3492.0,874.0,2199.0,419.0,114.0,7.0,0.16,71.4,0.0,0.0,0.0,0.0,0.0,-354.0,6.0,-3.0,0.0,0.0,0.0,0.0,172.0,0.0,15118.0,277.0,33.0,150.0,12815.0,85.0,17.0,30.0,0.0
BeryL,13.0,0.0,3.0,12.0,43.0,0.0,1.3,7461.0,227.0,13.2,83.0,60.0,9.0,19.0,16.0,2.53,1.83,0.58,0.27,34.0,5412.0,611.0,4257.0,544.0,165.0,6.8,0.37,85.7,0.0,0.0,0.0,0.0,0.0,219.0,9.0,2.0,0.0,0.0,189.0,189.0,709.0,601.0,18597.0,1461.0,21.0,113.0,15116.0,119.0,21.0,37.0,0.0
