,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
ShowMaker,15.0,0.0,4.0,2.0,276.0,28.0,9.0,10552.0,344.0,23.8,42.0,15.0,10.0,7.0,6.0,1.37,0.49,0.23,0.33,22.6,16030.0,751.0,15031.0,248.0,522.0,32.4,0.07,50.0,0.0,0.0,0.0,0.0,0.0,-784.0,5.0,-88.0,0.0,0.0,846.0,846.0,164.0,0.0,5599.0,0.0,27.0,613.0,10753.0,105.0,9.0,28.0,0.0
ShowMaker,17.0,2.0,3.0,13.0,334.0,76.0,8.3,14624.0,365.0,19.9,50.0,24.0,12.0,13.0,13.0,1.25,0.6,0.32,0.3,16.3,31226.0,878.0,29955.0,393.0,780.0,30.5,0.37,78.9,0.0,1.0,0.0,0.0,0.0,1239.0,19.0,1025.0,1.0,0.0,2073.0,2073.0,2571.0,0.0,10052.0,0.0,57.0,837.0,16862.0,140.0,16.0,34.0,3.77
ShowMaker,18.0,2.0,1.0,5.0,334.0,32.0,7.8,15645.0,365.0,20.4,102.0,48.0,29.0,11.0,11.0,2.38,1.12,0.26,0.68,25.0,26889.0,1989.0,24900.0,0.0,627.0,28.7,0.16,58.3,0.0,0.0,0.0,0.0,0.0,73.0,1.0,406.0,1.0,0.0,3309.0,3309.0,7227.0,0.0,13960.0,0.0,21.0,81.0,23352.0,38.0,11.0,32.0,3.77
ShowMaker,15.0,0.0,5.0,4.0,237.0,19.0,7.6,10224.0,327.0,20.8,28.0,16.0,2.0,11.0,9.0,0.9,0.51,0.35,0.06,14.1,11350.0,1344.0,10006.0,0.0,363.0,15.7,0.13,57.1,0.0,0.0,0.0,0.0,0.0,-805.0,-14.0,-36.0,0.0,0.0,3065.0,3065.0,1075.0,0.0,16436.0,0.0,22.0,417.0,24779.0,156.0,12.0,29.0,0.0
ShowMaker,16.0,2.0,2.0,0.0,309.0,18.0,9.8,12428.0,396.0,25.7,39.0,17.0,8.0,9.0,8.0,1.24,0.54,0.29,0.25,16.9,12543.0,419.0,12124.0,0.0,399.0,22.7,0.06,40.0,0.0,0.0,0.0,0.0,0.0,-358.0,10.0,446.0,0.0,0.0,4238.0,4238.0,315.0,0.0,6951.0,0.0,12.0,223.0,11240.0,35.0,11.0,26.0,0.0
ShowMaker,18.0,3.0,1.0,13.0,393.0,28.0,9.6,16981.0,416.0,22.0,69.0,33.0,20.0,11.0,11.0,1.69,0.81,0.27,0.49,24.0,35245.0,2351.0,24869.0,8025.0,863.0,29.2,0.39,84.2,0.0,0.0,0.0,0.0,0.0,750.0,17.0,1178.0,1.0,0.0,6190.0,6190.0,6527.0,0.0,13298.0,0.0,27.0,156.0,18612.0,45.0,13.0,32.0,3.77
ShowMaker,18.0,4.0,0.0,6.0,322.0,16.0,7.7,15849.0,381.0,21.3,46.0,5.0,19.0,5.0,4.0,1.1,0.12,0.12,0.46,14.1,19058.0,801.0,11777.0,6480.0,458.0,19.1,0.24,71.4,0.0,0.0,0.0,0.0,0.0,-111.0,16.0,404.0,0.0,0.0,4331.0,4331.0,8687.0,318.0,21218.0,0.0,31.0,89.0,17382.0,0.0,5.0,18.0,3.77
ShowMaker,17.0,4.0,3.0,2.0,311.0,26.0,7.8,15372.0,384.0,25.1,35.0,24.0,6.0,12.0,10.0,0.88,0.6,0.3,0.15,12.0,27802.0,45.0,26881.0,876.0,695.0,38.9,0.15,85.7,0.0,1.0,0.0,0.0,0.0,-644.0,-6.0,-331.0,0.0,0.0,2784.0,2784.0,977.0,0.0,13323.0,0.0,11.0,350.0,14215.0,110.0,15.0,31.0,0.0
ShowMaker,18.0,6.0,1.0,15.0,283.0,14.0,7.1,15662.0,392.0,19.1,67.0,32.0,18.0,11.0,11.0,1.68,0.8,0.28,0.45,20.8,23700.0,1841.0,14684.0,7175.0,593.0,18.6,0.53,63.6,1.0,0.0,0.0,0.0,0.0,189.0,-4.0,22.0,0.0,0.0,1550.0,1550.0,8941.0,0.0,14688.0,0.0,28.0,93.0,19352.0,42.0,13.0,30.0,3.77
ShowMaker,15.0,0.0,0.0,2.0,252.0,12.0,9.1,9930.0,360.0,21.9,21.0,6.0,6.0,6.0,5.0,0.76,0.22,0.22,0.22,11.9,5010.0,0.0,5010.0,0.0,182.0,16.1,0.07,50.0,0.0,0.0,0.0,0.0,0.0,-1362.0,-17.0,28.0,0.0,0.0,2758.0,2758.0,1043.0,0.0,10998.0,0.0,9.0,342.0,16051.0,0.0,7.0,21.0,0.0
ShowMaker,15.0,3.0,5.0,5.0,208.0,0.0,6.8,10018.0,329.0,19.7,39.0,19.0,6.0,7.0,7.0,1.28,0.62,0.23,0.2,17.8,11080.0,49.0,11031.0,0.0,363.0,17.8,0.26,100.0,0.0,1.0,0.0,0.0,0.0,-462.0,-23.0,-152.0,0.0,0.0,0.0,0.0,971.0,0.0,24719.0,1326.0,19.0,46.0,22904.0,161.0,8.0,26.0,0.0
ShowMaker,16.0,2.0,0.0,0.0,305.0,14.0,10.2,11697.0,391.0,25.6,35.0,14.0,6.0,6.0,6.0,1.17,0.47,0.2,0.2,16.9,9796.0,460.0,8914.0,422.0,327.0,25.4,0.07,66.7,0.0,0.0,0.0,0.0,0.0,455.0,-4.0,-188.0,0.0,0.0,310.0,310.0,2416.0,164.0,8012.0,0.0,10.0,63.0,12766.0,0.0,6.0,22.0,0.0
ShowMaker,18.0,5.0,2.0,2.0,386.0,50.0,8.3,18230.0,393.0,23.9,64.0,23.0,10.0,10.0,9.0,1.38,0.5,0.22,0.22,17.3,21824.0,193.0,19773.0,1858.0,471.0,21.3,0.15,77.8,0.0,0.0,0.0,0.0,0.0,204.0,-5.0,-616.0,-1.0,0.0,1723.0,1723.0,8440.0,510.0,17780.0,0.0,19.0,87.0,27735.0,35.0,13.0,35.0,0.0
ShowMaker,18.0,3.0,4.0,10.0,342.0,38.0,7.4,16643.0,358.0,20.8,56.0,21.0,11.0,12.0,12.0,1.21,0.45,0.26,0.24,14.3,18106.0,960.0,16836.0,310.0,390.0,14.2,0.28,68.4,0.0,0.0,0.0,0.0,0.0,527.0,-6.0,-154.0,-1.0,1.0,447.0,447.0,2602.0,316.0,12595.0,0.0,31.0,320.0,21196.0,177.0,14.0,34.0,0.0
ShowMaker,17.0,1.0,0.0,10.0,247.0,8.0,7.8,11917.0,377.0,20.1,49.0,22.0,6.0,11.0,11.0,1.55,0.7,0.35,0.19,17.4,9218.0,105.0,9113.0,0.0,291.0,16.2,0.35,84.6,0.0,0.0,0.0,0.0,0.0,-695.0,-37.0,-493.0,-1.0,0.0,4077.0,4077.0,1281.0,0.0,16499.0,711.0,19.0,81.0,13148.0,0.0,11.0,26.0,3.77
ShowMaker,13.0,6.0,0.0,7.0,180.0,6.0,8.1,9530.0,429.0,22.1,46.0,18.0,9.0,6.0,5.0,2.07,0.81,0.27,0.41,27.9,10533.0,101.0,10432.0,0.0,474.0,20.9,0.59,72.2,0.0,1.0,0.0,0.0,0.0,792.0,6.0,1010.0,1.0,0.0,1227.0,1227.0,686.0,0.0,13356.0,1508.0,25.0,63.0,10325.0,0.0,6.0,22.0,3.77
ShowMaker,17.0,4.0,1.0,3.0,291.0,28.0,7.3,13963.0,352.0,20.6,54.0,19.0,9.0,9.0,9.0,1.36,0.48,0.23,0.23,16.2,24569.0,2301.0,19826.0,2442.0,619.0,29.3,0.18,58.3,1.0,0.0,0.0,0.0,0.0,1186.0,14.0,592.0,0.0,0.0,1543.0,1543.0,1584.0,0.0,7637.0,0.0,41.0,183.0,13022.0,41.0,10.0,30.0,0.0
ShowMaker,15.0,2.0,3.0,5.0,262.0,16.0,8.3,12828.0,406.0,22.9,29.0,18.0,2.0,9.0,8.0,0.92,0.57,0.28,0.06,13.5,22594.0,2562.0,19274.0,758.0,715.0,28.6,0.22,53.8,0.0,0.0,0.0,0.0,0.0,16.0,8.0,81.0,0.0,0.0,662.0,662.0,2282.0,0.0,11798.0,0.0,2.0,44.0,14007.0,127.0,12.0,36.0,0.0
ShowMaker,16.0,5.0,1.0,1.0,266.0,36.0,10.0,12672.0,477.0,23.3,34.0,7.0,10.0,4.0,4.0,1.28,0.26,0.15,0.38,14.1,14152.0,1762.0,10416.0,1974.0,533.0,23.4,0.23,60.0,0.0,1.0,0.0,0.0,0.0,630.0,3.0,412.0,0.0,0.0,4301.0,4301.0,2357.0,0.0,15371.0,0.0,25.0,420.0,21370.0,41.0,5.0,24.0,3.77
ShowMaker,15.0,0.0,3.0,2.0,263.0,20.0,9.8,9475.0,352.0,22.5,46.0,14.0,10.0,8.0,6.0,1.71,0.52,0.3,0.37,24.7,9761.0,129.0,9554.0,78.0,363.0,20.0,0.07,40.0,0.0,0.0,0.0,0.0,0.0,71.0,16.0,610.0,1.0,0.0,0.0,0.0,324.0,0.0,7127.0,0.0,6.0,169.0,11066.0,73.0,10.0,23.0,0.0
ShowMaker,18.0,6.0,0.0,1.0,336.0,25.0,9.0,15726.0,423.0,22.9,56.0,10.0,14.0,0.0,0.0,1.51,0.27,0.0,0.38,16.9,12461.0,720.0,11190.0,551.0,335.0,17.6,0.19,70.0,0.0,0.0,1.0,0.0,0.0,786.0,15.0,273.0,0.0,0.0,2316.0,2316.0,2725.0,0.0,7579.0,0.0,11.0,234.0,11437.0,0.0,2.0,19.0,3.77
ShowMaker,16.0,6.0,0.0,6.0,304.0,27.0,10.2,13751.0,464.0,24.9,39.0,13.0,9.0,2.0,2.0,1.31,0.44,0.07,0.3,15.4,20953.0,682.0,20133.0,138.0,706.0,32.9,0.4,75.0,1.0,0.0,0.0,0.0,0.0,511.0,8.0,239.0,0.0,1.0,1558.0,1558.0,2416.0,0.0,5142.0,0.0,24.0,447.0,10073.0,0.0,2.0,16.0,3.77
ShowMaker,17.0,2.0,0.0,6.0,310.0,36.0,10.7,12670.0,438.0,21.9,37.0,13.0,4.0,5.0,5.0,1.28,0.45,0.17,0.14,16.8,12924.0,486.0,12438.0,0.0,446.0,20.4,0.28,50.0,0.0,1.0,0.0,0.0,0.0,-434.0,-3.0,-309.0,0.0,0.0,578.0,578.0,1827.0,220.0,6203.0,0.0,26.0,547.0,12019.0,0.0,5.0,20.0,3.77
ShowMaker,17.0,2.0,0.0,7.0,319.0,60.0,10.7,13042.0,436.0,23.2,42.0,17.0,3.0,9.0,9.0,1.41,0.57,0.3,0.1,18.3,21099.0,485.0,20196.0,418.0,706.0,34.0,0.3,81.8,0.0,0.0,0.0,0.0,0.0,273.0,0.0,-299.0,0.0,0.0,1488.0,1488.0,1994.0,0.0,6637.0,0.0,44.0,674.0,10851.0,0.0,9.0,24.0,3.77
ShowMaker,15.0,1.0,0.0,7.0,203.0,1.0,7.6,10561.0,393.0,21.0,45.0,18.0,10.0,9.0,9.0,1.68,0.67,0.34,0.37,19.4,6413.0,477.0,5936.0,0.0,239.0,17.0,0.3,72.7,0.0,0.0,0.0,0.0,0.0,-346.0,-5.0,684.0,1.0,0.0,5098.0,5098.0,2420.0,2045.0,3881.0,0.0,8.0,234.0,6812.0,0.0,11.0,27.0,3.77
