,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Hoit,13.0,0.0,2.0,9.0,38.0,0.0,1.1,7971.0,226.0,12.0,114.0,63.0,14.0,23.0,21.0,3.24,1.79,0.65,0.4,32.7,4241.0,687.0,2824.0,730.0,120.0,6.1,0.26,52.9,0.0,0.0,0.0,0.0,0.0,323.0,4.0,773.0,1.0,0.0,0.0,0.0,1217.0,0.0,14218.0,396.0,39.0,229.0,11347.0,89.0,27.0,40.0,3.77
Hoit,13.0,0.0,3.0,11.0,43.0,0.0,1.1,8501.0,209.0,11.5,128.0,79.0,14.0,25.0,25.0,3.14,1.94,0.61,0.34,31.7,3408.0,190.0,2784.0,434.0,84.0,5.3,0.27,64.7,0.0,0.0,0.0,0.0,0.0,281.0,1.0,592.0,1.0,0.0,39.0,39.0,1825.0,209.0,18304.0,617.0,11.0,19.0,17398.0,76.0,29.0,42.0,3.77
Hoit,14.0,1.0,0.0,21.0,24.0,0.0,0.8,9291.0,316.0,15.6,93.0,45.0,21.0,15.0,14.0,3.17,1.53,0.51,0.72,36.6,8632.0,1156.0,6583.0,893.0,294.0,12.1,0.75,91.7,0.0,0.0,0.0,0.0,0.0,588.0,-11.0,106.0,0.0,0.0,1687.0,1687.0,10509.0,3912.0,16663.0,3532.0,25.0,46.0,10437.0,0.0,18.0,30.0,3.77
Hoit,12.0,1.0,3.0,4.0,45.0,0.0,1.3,7383.0,211.0,13.0,101.0,58.0,24.0,19.0,17.0,2.88,1.66,0.54,0.69,37.3,3485.0,1093.0,1547.0,845.0,99.0,9.1,0.14,83.3,0.0,0.0,0.0,0.0,0.0,-780.0,-1.0,-273.0,0.0,0.0,226.0,226.0,732.0,0.0,12856.0,709.0,27.0,118.0,10379.0,72.0,21.0,35.0,0.0
Hoit,11.0,0.0,3.0,0.0,45.0,0.0,1.3,6739.0,193.0,12.4,99.0,57.0,23.0,19.0,17.0,2.84,1.64,0.55,0.66,36.3,3039.0,808.0,1813.0,418.0,87.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539.0,-1.0,-69.0,0.0,0.0,0.0,0.0,1350.0,0.0,13626.0,376.0,23.0,79.0,12046.0,68.0,22.0,36.0,0.0
Hoit,12.0,2.0,0.0,12.0,36.0,0.0,1.3,7923.0,284.0,14.4,81.0,51.0,12.0,16.0,16.0,2.91,1.83,0.57,0.43,36.8,5122.0,876.0,3586.0,660.0,184.0,8.5,0.5,82.4,0.0,0.0,0.0,0.0,0.0,980.0,-2.0,720.0,1.0,0.0,375.0,375.0,3713.0,1380.0,13162.0,2430.0,17.0,52.0,7339.0,0.0,18.0,34.0,3.77
Hoit,14.0,1.0,2.0,14.0,39.0,0.0,1.1,8603.0,253.0,13.1,93.0,55.0,16.0,16.0,15.0,2.74,1.62,0.47,0.47,27.8,5236.0,923.0,3853.0,460.0,154.0,6.4,0.44,75.0,0.0,0.0,0.0,0.0,0.0,675.0,8.0,547.0,1.0,0.0,548.0,548.0,2361.0,759.0,18318.0,1187.0,33.0,111.0,11951.0,56.0,19.0,30.0,3.77
Hoit,15.0,1.0,3.0,8.0,51.0,0.0,1.1,10053.0,223.0,12.5,127.0,86.0,14.0,15.0,19.0,2.82,1.91,0.33,0.31,36.0,4567.0,910.0,2873.0,784.0,101.0,4.7,0.2,56.3,0.0,0.0,0.0,0.0,0.0,355.0,26.0,779.0,0.0,0.0,341.0,341.0,3667.0,0.0,23106.0,1193.0,24.0,120.0,23401.0,87.0,27.0,39.0,3.77
Hoit,14.0,0.0,4.0,7.0,52.0,0.0,1.2,9874.0,219.0,12.5,149.0,84.0,25.0,27.0,25.0,3.31,1.87,0.6,0.56,41.7,3429.0,379.0,2286.0,764.0,76.0,4.3,0.16,58.3,0.0,0.0,0.0,0.0,0.0,-195.0,18.0,-7.0,0.0,0.0,0.0,0.0,3359.0,0.0,19900.0,2911.0,24.0,97.0,23994.0,115.0,31.0,47.0,0.0
Hoit,12.0,1.0,1.0,7.0,38.0,0.0,1.3,7644.0,259.0,14.2,75.0,48.0,11.0,14.0,14.0,2.54,1.63,0.47,0.37,30.6,3037.0,397.0,2438.0,202.0,103.0,5.5,0.27,66.7,0.0,0.0,0.0,0.0,0.0,107.0,1.0,360.0,1.0,0.0,363.0,363.0,2198.0,229.0,11711.0,200.0,19.0,67.0,8706.0,38.0,16.0,30.0,3.77
