,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Canna,17.0,1.0,3.0,3.0,320.0,16.0,9.3,13921.0,406.0,23.4,38.0,14.0,16.0,3.0,3.0,1.11,0.41,0.09,0.47,15.0,16515.0,12996.0,2663.0,856.0,482.0,23.9,0.12,40.0,0.0,0.0,0.0,0.0,0.0,424.0,13.0,275.0,0.0,0.0,6092.0,6092.0,2955.0,0.0,18208.0,0.0,37.0,546.0,22233.0,130.0,5.0,22.0,0.0
Canna,15.0,1.0,1.0,5.0,232.0,0.0,7.8,9606.0,325.0,20.0,45.0,14.0,6.0,6.0,5.0,1.52,0.47,0.2,0.2,20.4,7250.0,3741.0,2889.0,620.0,245.0,15.0,0.2,60.0,0.0,0.0,0.0,0.0,0.0,-67.0,-5.0,-300.0,0.0,0.0,999.0,999.0,126.0,0.0,18793.0,0.0,16.0,823.0,15458.0,35.0,8.0,22.0,0.0
Canna,17.0,1.0,4.0,2.0,291.0,31.0,7.9,13245.0,360.0,22.4,63.0,21.0,11.0,10.0,9.0,1.71,0.57,0.27,0.3,19.1,16679.0,13522.0,3157.0,0.0,454.0,26.0,0.08,50.0,0.0,0.0,0.0,0.0,0.0,408.0,24.0,-63.0,0.0,0.0,6710.0,6710.0,8095.0,0.0,29376.0,0.0,24.0,505.0,31886.0,136.0,11.0,27.0,0.0
Canna,18.0,4.0,3.0,7.0,302.0,37.0,7.7,16873.0,429.0,23.6,52.0,20.0,13.0,10.0,8.0,1.32,0.51,0.25,0.33,15.4,27137.0,22434.0,4487.0,216.0,690.0,32.9,0.28,73.3,0.0,1.0,0.0,0.0,0.0,384.0,17.0,37.0,0.0,0.0,6536.0,6536.0,10879.0,0.0,49987.0,0.0,28.0,529.0,41910.0,114.0,15.0,31.0,0.0
Canna,15.0,4.0,5.0,1.0,226.0,9.0,7.4,12505.0,409.0,21.8,17.0,11.0,2.0,5.0,4.0,0.56,0.36,0.16,0.07,6.1,19606.0,3121.0,11375.0,5110.0,641.0,24.7,0.16,41.7,1.0,0.0,0.0,0.0,0.0,401.0,-1.0,301.0,0.0,0.0,7592.0,7592.0,4141.0,0.0,20117.0,0.0,6.0,113.0,28086.0,169.0,7.0,25.0,0.0
Canna,18.0,6.0,1.0,5.0,356.0,32.0,10.2,16662.0,475.0,25.9,33.0,11.0,9.0,7.0,7.0,0.94,0.31,0.2,0.26,10.4,20575.0,18247.0,1221.0,1107.0,587.0,27.9,0.31,73.3,0.0,1.0,0.0,0.0,0.0,148.0,-15.0,-176.0,0.0,0.0,10093.0,10093.0,14888.0,0.0,33521.0,0.0,14.0,168.0,36042.0,35.0,8.0,24.0,3.77
Canna,13.0,0.0,5.0,3.0,186.0,5.0,7.0,7714.0,291.0,18.8,19.0,8.0,3.0,5.0,4.0,0.72,0.3,0.19,0.11,11.7,8562.0,1145.0,6863.0,554.0,323.0,20.2,0.11,50.0,0.0,0.0,0.0,0.0,0.0,-550.0,9.0,257.0,0.0,0.0,732.0,732.0,2779.0,0.0,21206.0,0.0,3.0,32.0,21215.0,132.0,6.0,17.0,0.0
Canna,15.0,1.0,1.0,1.0,246.0,8.0,7.9,10412.0,336.0,22.1,24.0,12.0,2.0,4.0,3.0,0.78,0.39,0.13,0.06,11.1,4642.0,1675.0,2853.0,114.0,150.0,10.3,0.06,66.7,0.0,0.0,0.0,0.0,0.0,-1326.0,-11.0,-107.0,0.0,0.0,936.0,936.0,1866.0,134.0,31172.0,0.0,18.0,1441.0,16292.0,49.0,5.0,26.0,0.0
Canna,15.0,0.0,3.0,3.0,224.0,24.0,8.1,10314.0,371.0,23.5,18.0,11.0,1.0,3.0,3.0,0.65,0.4,0.11,0.04,9.2,12594.0,8774.0,2808.0,1012.0,453.0,30.1,0.11,60.0,0.0,0.0,0.0,0.0,0.0,106.0,7.0,71.0,0.0,0.0,705.0,705.0,3760.0,0.0,16297.0,0.0,9.0,348.0,21387.0,75.0,3.0,14.0,0.0
Canna,18.0,0.0,0.0,4.0,342.0,8.0,10.0,15240.0,447.0,27.2,51.0,15.0,7.0,6.0,4.0,1.5,0.44,0.18,0.21,22.7,16636.0,11375.0,3664.0,1597.0,488.0,26.2,0.12,100.0,0.0,0.0,0.0,0.0,0.0,1063.0,26.0,546.0,0.0,0.0,9736.0,9736.0,8295.0,0.0,23031.0,0.0,8.0,378.0,23619.0,0.0,6.0,24.0,0.0
