,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Zeka,17.0,12.0,0.0,8.0,289.0,22.0,10.9,15667.0,592.0,27.0,16.0,5.0,2.0,3.0,3.0,0.6,0.19,0.11,0.08,9.8,24644.0,922.0,23448.0,274.0,931.0,29.2,0.76,76.9,0.0,2.0,0.0,0.0,0.0,2873.0,27.0,1350.0,1.0,0.0,7100.0,7100.0,3235.0,0.0,12131.0,0.0,2.0,110.0,18385.0,0.0,4.0,21.0,9.425
Zeka,16.0,5.0,1.0,2.0,291.0,35.0,11.7,13017.0,522.0,26.4,31.0,11.0,4.0,4.0,4.0,1.24,0.44,0.16,0.16,17.7,20481.0,1103.0,19344.0,34.0,821.0,32.6,0.28,63.6,1.0,1.0,0.0,0.0,0.0,783.0,30.0,1202.0,1.0,0.0,9073.0,9073.0,1220.0,0.0,7548.0,0.0,13.0,252.0,11845.0,32.0,7.0,19.0,9.425
Zeka,18.0,5.0,0.0,8.0,453.0,32.0,10.7,20284.0,481.0,26.2,30.0,10.0,10.0,9.0,8.0,0.71,0.24,0.21,0.24,8.5,28704.0,766.0,27663.0,275.0,680.0,30.7,0.31,72.2,2.0,1.0,0.0,0.0,0.0,-24.0,-15.0,-1160.0,-1.0,0.0,4585.0,4585.0,3690.0,0.0,17281.0,0.0,1.0,152.0,21830.0,0.0,11.0,35.0,9.425
Zeka,14.0,8.0,1.0,4.0,210.0,12.0,8.9,10901.0,463.0,21.3,20.0,7.0,4.0,4.0,4.0,0.85,0.3,0.17,0.17,11.8,11428.0,655.0,10773.0,0.0,486.0,20.7,0.51,52.2,1.0,1.0,1.0,0.0,0.0,223.0,-15.0,-29.0,0.0,0.0,1882.0,1882.0,2747.0,0.0,11785.0,0.0,16.0,356.0,16664.0,38.0,5.0,19.0,3.77
Zeka,18.0,4.0,1.0,5.0,434.0,50.0,12.1,18359.0,513.0,27.5,35.0,18.0,8.0,5.0,5.0,0.98,0.5,0.14,0.22,12.2,28386.0,749.0,27268.0,369.0,793.0,36.4,0.25,81.8,1.0,0.0,0.0,0.0,0.0,1484.0,34.0,1714.0,2.0,0.0,9031.0,9031.0,1247.0,0.0,9714.0,0.0,12.0,303.0,13899.0,60.0,7.0,26.0,3.77
Zeka,15.0,0.0,2.0,3.0,284.0,16.0,9.5,10857.0,364.0,22.7,29.0,11.0,6.0,8.0,7.0,0.97,0.37,0.27,0.2,17.2,7343.0,90.0,7117.0,136.0,246.0,16.7,0.1,60.0,0.0,0.0,0.0,0.0,0.0,755.0,14.0,181.0,0.0,0.0,2384.0,2384.0,1870.0,0.0,12109.0,0.0,14.0,470.0,17955.0,89.0,9.0,31.0,0.0
Zeka,18.0,2.0,4.0,4.0,356.0,42.0,9.5,16642.0,445.0,25.1,51.0,16.0,15.0,6.0,6.0,1.36,0.43,0.16,0.4,16.8,24775.0,379.0,22429.0,1967.0,662.0,24.0,0.16,66.7,0.0,0.0,0.0,0.0,0.0,-271.0,18.0,872.0,1.0,0.0,3479.0,3479.0,1744.0,0.0,11765.0,0.0,20.0,269.0,21312.0,140.0,9.0,26.0,0.0
Zeka,18.0,7.0,0.0,9.0,393.0,24.0,10.5,18809.0,504.0,26.2,36.0,11.0,13.0,9.0,9.0,0.97,0.3,0.24,0.35,12.1,29572.0,801.0,28721.0,50.0,793.0,32.1,0.43,84.2,1.0,1.0,0.0,0.0,0.0,179.0,6.0,303.0,0.0,0.0,6713.0,6713.0,2567.0,0.0,18457.0,0.0,1.0,137.0,25191.0,0.0,11.0,29.0,3.77
Zeka,17.0,4.0,2.0,8.0,275.0,18.0,8.0,13939.0,408.0,21.9,52.0,23.0,11.0,14.0,14.0,1.52,0.67,0.41,0.32,18.2,16648.0,1190.0,14802.0,656.0,487.0,25.7,0.35,85.7,1.0,0.0,0.0,0.0,0.0,282.0,-8.0,126.0,0.0,0.0,2475.0,2475.0,6235.0,0.0,11855.0,0.0,45.0,504.0,16340.0,53.0,18.0,38.0,3.77
Zeka,18.0,6.0,1.0,5.0,354.0,40.0,11.1,16131.0,504.0,26.4,45.0,16.0,11.0,6.0,6.0,1.4,0.5,0.19,0.34,16.2,33796.0,997.0,32498.0,301.0,1055.0,37.8,0.34,78.6,0.0,1.0,1.0,0.0,0.0,534.0,14.0,580.0,0.0,0.0,7614.0,7614.0,1020.0,0.0,13223.0,0.0,14.0,274.0,14982.0,41.0,9.0,25.0,3.77
